id,type,name,external_id
tool--1244e058-fa10-48cb-b484-0bcf671107ae,tool,SILENTTRINITY,S0692
tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d,tool,PowerSploit,S0194
tool--1b3b8f96-43b1-4460-8e02-1f53d7802fb9,tool,Pacu,S1091
tool--242f3da3-4425-4d11-8f5c-b842886da966,tool,Windows Credential Editor,S0005
tool--26c87906-d750-42c5-946c-d4162c73fc7b,tool,Impacket,S0357
tool--294e2560-bd48-44b2-9da2-833b5588ad11,tool,ipconfig,S0100
tool--2c5281dd-b5fd-4531-8aea-c1bf8a0f8756,tool,AADInternals,S0677
tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,tool,Tasklist,S0057
tool--2f7f03bb-f367-4a5a-ad9b-310a12a48906,tool,ngrok,S0508
tool--2fab555f-7664-4623-b4e0-1675ae38190b,tool,Lslsass,S0121
tool--30489451-5886-4c46-90c9-0dff9adc5252,tool,Arp,S0099
tool--33b9e38f-103c-412d-bdcf-904a91fff1e4,tool,spwebmember,S0227
tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,tool,Empire,S0363
tool--362dc67f-4e85-4562-9dac-1b6b7f3ec4b5,tool,ifconfig,S0101
tool--38952eac-cb1b-4a71-bad2-ee8223a1c8fe,tool,dsquery,S0105
tool--3a53b207-aba2-4a2b-9cdb-273d633669e7,tool,PcShare,S1050
tool--3ffbdc1f-d2bf-41ab-91a2-c7b857e98079,tool,RawDisk,S0364
tool--4664b683-f578-434f-919b-1c1aad2a1111,tool,netstat,S0104
tool--4b57c098-f043-4da2-83ef-7588a6d426bc,tool,PoshC2,S0378
tool--4f45dfeb-fe51-4df0-8db3-edf7dd0513fe,tool,Fgdump,S0120
tool--4fa49fc0-9162-4bdb-a37e-7aa3dcb6d38b,tool,xCmd,S0123
tool--5256c0f8-9108-4c92-8b09-482dfacdcd94,tool,CSPY Downloader,S0527
tool--59096109-a1dd-463b-87e7-a8d110fe3a79,tool,Rclone,S1040
tool--5a33468d-844d-4b1f-98c9-0e786c556b27,tool,MimiPenguin,S0179
tool--5a63f900-5e7e-4928-a746-dd4558e1df71,tool,netsh,S0108
tool--5fc81b43-62b5-41b1-9113-c79ae5f030c4,tool,CARROTBALL,S0465
tool--64764dc6-a032-495f-8250-1e4c06bdc163,tool,BITSAdmin,S0190
tool--65370d0b-3bd4-4653-8cf9-daf56f6be830,tool,meek,S0175
tool--6a5947f3-1a36-4653-8734-526df3e1d28d,tool,AsyncRAT,S1087
tool--6dbdc657-d8e0-4f2f-909b-7251b3e72c6d,tool,ROADTools,S0684
tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5,tool,Brute Ratel C4,S1063
tool--79dd477a-8226-4b3d-ad15-28623675f221,tool,Peirates,S0683
tool--7cd0bc75-055b-4098-a00e-83dc8beaff14,tool,Remcos,S0332
tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,tool,Systeminfo,S0096
tool--80c815bb-b24a-4b9c-9d73-ff4c075a278d,tool,Out1,S0594
tool--842976c7-f9c8-41b2-8371-41dc64fbe261,tool,ConnectWise,S0591
tool--8f8cd191-902c-4e83-bf20-b57c8c4640e9,tool,Imminent Monitor,S0434
tool--90ac9266-68ce-46f2-b24f-5eb3b2a8ea38,tool,Ruler,S0358
tool--90ec2b22-7061-4469-b539-0989ec4f96c2,tool,Forfiles,S0193
tool--96fd6cc4-a693-4118-83ec-619e5352d07d,tool,Winexe,S0191
tool--975737f1-b10d-476f-8bda-3ec26ea57172,tool,MCMD,S0500
tool--981acc4c-2ede-4b56-be6e-fa1a75f37acf,tool,Nltest,S0359
tool--999c4e6e-b8dc-4b4f-8d6e-1b829f29997e,tool,MailSniper,S0413
tool--9a2640c2-9f43-46fe-b13f-bde881e55555,tool,sqlmap,S0225
tool--9de2308e-7bed-43a3-8e58-f194b3586700,tool,pwdump,S0006
tool--a1dd2dbd-1550-44bf-abcc-1a4c52e97719,tool,Responder,S0174
tool--a52edc76-328d-4596-85e7-d56ef5a9eb69,tool,Pass-The-Hash Toolkit,S0122
tool--a7b5df47-73bb-4d47-b701-869f185633a6,tool,Donut,S0695
tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,tool,Mimikatz,S0002
tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,tool,gsecdump,S0008
tool--b1595ddd-a783-482a-90e1-8afc8d48467e,tool,IronNetInjector,S0581
tool--b35068ec-107a-4266-bda8-eb7036267aea,tool,nbtstat,S0102
tool--b52d6583-14a2-4ddc-8527-87fd2142558f,tool,Invoke-PSImage,S0231
tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,tool,NBTscan,S0590
tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,tool,LaZagne,S0349
tool--b77b563c-34bb-4fb8-86a3-3694338f7b47,tool,Ping,S0097
tool--bba595da-b73a-4354-aa6c-224d4de7cb4e,tool,cmd,S0106
tool--c11ac61d-50f4-444f-85d8-6f006067f0de,tool,route,S0103
tool--c256da91-6dd5-40b2-beeb-ee3b22ab3d27,tool,esentutl,S0404
tool--c4810609-7da6-48ec-8057-1b70a7814db0,tool,CrackMapExec,S0488
tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,tool,Koadic,S0250
tool--c9703cd3-141c-43a0-a926-380082be5d04,tool,schtasks,S0111
tool--c9cd7ec9-40b7-49db-80be-1399eddd9c52,tool,Cachedump,S0119
tool--ca656c25-44f1-471b-9d9f-e2a3bbb84973,tool,Expand,S0361
tool--cb69b20d-56d0-41ab-8440-4a4b251614d4,tool,Pupy,S0192
tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f,tool,Reg,S0075
tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,tool,ftp,S0095
tool--d505fc8b-2e64-46eb-96d6-9ef7ffca5b66,tool,Mythic,S0699
tool--d5e96a35-7b0b-4c6a-9533-d63ecbda563e,tool,HTRAN,S0040
tool--d8d19e33-94fd-4aa3-b94a-08ee801a2153,tool,SDelete,S0195
tool--da04ac30-27da-4959-a67d-450ce47d9470,tool,QuasarRAT,S0262
tool--e33267fe-099f-4af2-8730-63d49f8813b2,tool,Rubeus,S1071
tool--ed7d0cb1-87a6-43b4-9f46-ef1bc56d6c68,tool,Tor,S0183
tool--f59508a6-3615-47c3-b493-6676e1a39a87,tool,AdFind,S0552
tool--f91162cc-1686-4ff8-8115-bf3f61a4cc7a,tool,Wevtutil,S0645
tool--fbd727ea-c0dc-42a9-8448-9e12962d1ab5,tool,Havij,S0224
tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,tool,PsExec,S0029
x-mitre-data-component--02d090b6-8157-48da-98a2-517f7edd49fc,x-mitre-data-component,Active Directory Credential Request,
x-mitre-data-component--05645013-2fed-4066-8bdc-626b2e201dd4,x-mitre-data-component,WMI Creation,
x-mitre-data-component--05d5b5b4-ef93-4807-b05f-33d8c5a35bc5,x-mitre-data-component,Group Modification,
x-mitre-data-component--071a09b1-8945-46fd-8bb7-6bcc89400963,x-mitre-data-component,Image Modification,
x-mitre-data-component--07688e40-a7fa-4436-937f-1216674341a0,x-mitre-data-component,Pod Enumeration,
x-mitre-data-component--0dcbbf4f-929c-489a-b66b-9b820d3f7f0e,x-mitre-data-component,Response Content,
x-mitre-data-component--0f72bf50-35b3-419d-ab95-70f9b6a818dd,x-mitre-data-component,Volume Metadata,
x-mitre-data-component--1067aa74-5796-4d9b-b4f1-a4c9eb6fd9da,x-mitre-data-component,Response Metadata,
x-mitre-data-component--1177a4c5-31c8-400c-8544-9071166afa0e,x-mitre-data-component,Windows Registry Key Deletion,
x-mitre-data-component--1361e324-b594-4c0e-a517-20cee32b8d7f,x-mitre-data-component,Instance Stop,
x-mitre-data-component--167b48f7-76e9-4fcb-9e8d-7121f7bf56c3,x-mitre-data-component,Malware Content,
x-mitre-data-component--16e07530-764b-4d83-bae0-cdbfc31bf21d,x-mitre-data-component,Snapshot Deletion,
x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,x-mitre-data-component,Network Connection Creation,
x-mitre-data-component--1887a270-576a-4049-84de-ef746b2572d6,x-mitre-data-component,Process Access,
x-mitre-data-component--18b236d8-7224-488f-9d2f-50076a0f653a,x-mitre-data-component,Active Directory Object Creation,
x-mitre-data-component--1dad5aa4-4bb5-45e4-9e42-55d40003cfa6,x-mitre-data-component,Certificate Registration,
x-mitre-data-component--235b7491-2d2b-4617-9a52-3c0783680f71,x-mitre-data-component,File Access,
x-mitre-data-component--23e4ee78-26f3-4fcf-ba43-ab953962f96c,x-mitre-data-component,Kernel Module Load,
x-mitre-data-component--2a80d95f-08c4-48e3-833e-151ef19d90f5,x-mitre-data-component,Instance Enumeration,
x-mitre-data-component--2b3bfe19-d59a-460d-93bb-2f546adc2d2c,x-mitre-data-component,File Creation,
x-mitre-data-component--2e521444-7295-4dec-96c1-7595b2df7811,x-mitre-data-component,Active DNS,
x-mitre-data-component--3551476e-14f5-4e48-a518-e82135329e03,x-mitre-data-component,Driver Load,
x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,x-mitre-data-component,Network Traffic Content,
x-mitre-data-component--39b9db72-8b48-4595-a18d-db5bbba3091b,x-mitre-data-component,Logon Session Metadata,
x-mitre-data-component--3acecdde-c327-4498-9bb8-33a2e63c6c57,x-mitre-data-component,Volume Deletion,
x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,x-mitre-data-component,Process Creation,
x-mitre-data-component--3d6e6b3b-4aa8-40e1-8c47-91db0f313d9f,x-mitre-data-component,Drive Creation,
x-mitre-data-component--3da222e6-53f3-451c-a239-0b405c009432,x-mitre-data-component,Snapshot Creation,
x-mitre-data-component--45977f14-1bcc-4ec4-ac14-a30fd3a11f44,x-mitre-data-component,Cloud Storage Modification,
x-mitre-data-component--45d0ff14-b9c4-41f5-8603-156657c20b75,x-mitre-data-component,Instance Modification,
x-mitre-data-component--45fd904d-6eb0-4b50-8478-a961f09f898b,x-mitre-data-component,Instance Metadata,
x-mitre-data-component--4c41e296-b8d2-4a37-b789-eb565c87c00c,x-mitre-data-component,Cloud Storage Deletion,
x-mitre-data-component--4dcd8ba3-2075-4f8b-941e-39884ffaac08,x-mitre-data-component,Drive Modification,
x-mitre-data-component--5263cb33-08cc-4a68-820f-004e1e400d76,x-mitre-data-component,Pod Creation,
x-mitre-data-component--5297a638-1382-4f0c-8472-0d21830bf705,x-mitre-data-component,Service Creation,
x-mitre-data-component--58ef998c-f3bf-4985-b487-b1005f5c05d1,x-mitre-data-component,Cloud Storage Access,
x-mitre-data-component--59ec10d9-546b-4b8e-bccb-fa85f71e5055,x-mitre-data-component,Cloud Storage Creation,
x-mitre-data-component--5b8b466b-2c81-4fe7-946f-d677a74ae3db,x-mitre-data-component,Active Directory Object Modification,
x-mitre-data-component--5c6de881-bc70-4070-855a-7a9631a407f7,x-mitre-data-component,Active Directory Object Access,
x-mitre-data-component--5f7c9def-0ddf-423b-b1f8-fb2ddeed0ce3,x-mitre-data-component,Web Credential Creation,
x-mitre-data-component--5fe82895-28e5-4aac-845e-dc886b63be2e,x-mitre-data-component,Container Start,
x-mitre-data-component--61f1d40e-f3d0-4cc6-aa2d-937b6204194f,x-mitre-data-component,Process Termination,
x-mitre-data-component--639e87f3-acb6-448a-9645-258f20da4bc5,x-mitre-data-component,File Metadata,
x-mitre-data-component--66531bc6-a509-4868-8314-4d599e91d222,x-mitre-data-component,Service Modification,
x-mitre-data-component--672b2ebd-4310-4efe-bf03-7ab005298a74,x-mitre-data-component,Pod Modification,
x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,x-mitre-data-component,Command Execution,
x-mitre-data-component--73ff2dcc-24b1-4368-b9dc-706dd9e68354,x-mitre-data-component,Drive Access,
x-mitre-data-component--746f095a-f84c-4ccc-90a5-c7caa5c100a2,x-mitre-data-component,Firewall Metadata,
x-mitre-data-component--74fa567d-bc90-425c-8a41-3c703abb221c,x-mitre-data-component,Service Metadata,
x-mitre-data-component--7561ed50-16cb-4826-82c7-c1ddca61785e,x-mitre-data-component,Instance Deletion,
x-mitre-data-component--7b375092-3a61-448d-900a-77c9a4bde4dc,x-mitre-data-component,Scheduled Job Metadata,
x-mitre-data-component--7f70fae7-a68d-4730-a83a-f260b9606129,x-mitre-data-component,Windows Registry Key Creation,
x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,x-mitre-data-component,File Modification,
x-mitre-data-component--85a533a4-5fa4-4dba-b45d-f0717bedd6e6,x-mitre-data-component,Host Status,
x-mitre-data-component--8b4ca854-ac08-47da-b24f-601b28a39aff,x-mitre-data-component,Image Deletion,
x-mitre-data-component--8bc66f94-54a9-4be4-bdd1-fe90df643774,x-mitre-data-component,Snapshot Metadata,
x-mitre-data-component--8c826308-2760-492f-9e36-4f0f7e23bcac,x-mitre-data-component,Cloud Service Enumeration,
x-mitre-data-component--8d8c7cac-94cf-4726-8989-cab33851168c,x-mitre-data-component,Group Metadata,
x-mitre-data-component--8e44412e-3238-4d64-8878-4f11e27784fe,x-mitre-data-component,Group Enumeration,
x-mitre-data-component--8fb2f315-1aca-4cef-ae0d-8105e1f95985,x-mitre-data-component,Social Media,
x-mitre-data-component--9085a576-636a-455b-91d2-c2921bbe6d1d,x-mitre-data-component,Active Directory Object Deletion,
x-mitre-data-component--91b3ed33-d1b5-4c4b-a896-76c55eb3cfd8,x-mitre-data-component,Container Enumeration,
x-mitre-data-component--93a6e38c-02a5-44d8-9035-b2e08459f31f,x-mitre-data-component,Malware Metadata,
x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,x-mitre-data-component,OS API Execution,
x-mitre-data-component--9c2fa0ae-7abc-485a-97f6-699e3b6cf9fa,x-mitre-data-component,Application Log Content,
x-mitre-data-component--9ce98c86-8d30-4043-ba54-0784d478d0b5,x-mitre-data-component,Logon Session Creation,
x-mitre-data-component--9f387817-df83-432a-b56b-a8fb7f71eedd,x-mitre-data-component,Script Execution,
x-mitre-data-component--a5ae90ca-0c4b-481c-959f-0eb18a7ff953,x-mitre-data-component,Container Creation,
x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,x-mitre-data-component,Network Traffic Flow,
x-mitre-data-component--a953ca55-921a-44f7-9b8d-3d40141aa17e,x-mitre-data-component,User Account Authentication,
x-mitre-data-component--b008766d-f34f-4ded-b712-659f59aaed6e,x-mitre-data-component,Image Creation,
x-mitre-data-component--b33d36e3-d7ea-4895-8eed-19a08a8f7c4f,x-mitre-data-component,Cloud Service Metadata,
x-mitre-data-component--b597a220-6510-4397-b0d8-342cd2c58827,x-mitre-data-component,Image Metadata,
x-mitre-data-component--b5b0e8ae-7436-4951-950a-7b83c4dd3f2c,x-mitre-data-component,Instance Creation,
x-mitre-data-component--b5d0492b-cda4-421c-8e51-ed2b8d85c5d0,x-mitre-data-component,User Account Metadata,
x-mitre-data-component--b9a1578e-8653-4103-be23-cb52e0b1816e,x-mitre-data-component,Named Pipe Metadata,
x-mitre-data-component--b9d031bb-d150-4fc6-8025-688201bf3ffd,x-mitre-data-component,Firmware Modification,
x-mitre-data-component--bf91faa8-0049-4870-810a-4df55e0b77ee,x-mitre-data-component,Firewall Enumeration,
x-mitre-data-component--c0a4a086-cc20-4e1e-b7cb-29d99dfa3fb1,x-mitre-data-component,Module Load,
x-mitre-data-component--c0edd522-0aef-46b3-8efa-2bd334ce4242,x-mitre-data-component,Pod Metadata,
x-mitre-data-component--c97d0171-f6e0-4415-85ff-4082fdb8c72a,x-mitre-data-component,Firewall Disable,
x-mitre-data-component--cc150ad8-ecfa-4340-9aaa-d21165873bd4,x-mitre-data-component,Passive DNS,
x-mitre-data-component--d27b0089-2c39-4b6c-84ff-303e48657e77,x-mitre-data-component,User Account Modification,
x-mitre-data-component--d2ff4b56-8351-4ed8-b0fb-d8605366005f,x-mitre-data-component,Firewall Rule Modification,
x-mitre-data-component--d46272ce-a0fe-4256-855e-738de7bb63ee,x-mitre-data-component,Volume Modification,
x-mitre-data-component--d5fca4e4-e47a-487b-873f-3d22f8865e96,x-mitre-data-component,Process Modification,
x-mitre-data-component--d6257b8e-869c-41c0-8731-fdca40858a91,x-mitre-data-component,User Account Deletion,
x-mitre-data-component--da85d358-741a-410d-9433-20d6269a6170,x-mitre-data-component,Windows Registry Key Modification,
x-mitre-data-component--dad75cc7-5bae-4175-adb4-ca1962d8650e,x-mitre-data-component,Volume Creation,
x-mitre-data-component--deb22295-7e37-4a3b-ac6f-c86666fbe63d,x-mitre-data-component,User Account Creation,
x-mitre-data-component--df508a43-65f5-453f-8b8f-4b5d64e60a21,x-mitre-data-component,Container Metadata,
x-mitre-data-component--e214eb6d-de8f-4154-9015-6d47915fbed1,x-mitre-data-component,Cloud Storage Metadata,
x-mitre-data-component--e52d89f9-1710-4708-88a5-cbef77c4cd5e,x-mitre-data-component,Cloud Service Modification,
x-mitre-data-component--e905dad2-00d6-477c-97e8-800427abd0e8,x-mitre-data-component,File Deletion,
x-mitre-data-component--ec0612c5-2644-4c50-bcac-82586974fedd,x-mitre-data-component,Cloud Service Disable,
x-mitre-data-component--ec225357-8197-47a4-a9cd-57741d592877,x-mitre-data-component,Volume Enumeration,
x-mitre-data-component--ed0dd8aa-1677-4551-bb7d-8da767617e1b,x-mitre-data-component,Windows Registry Key Access,
x-mitre-data-component--ee575f4a-2d4f-48f6-b18b-89067760adc1,x-mitre-data-component,Process Metadata,
x-mitre-data-component--f1eb6ea9-f3ab-414f-af35-2d5427199984,x-mitre-data-component,Snapshot Modification,
x-mitre-data-component--f42df6f0-6395-4f0c-9376-525a031f00c3,x-mitre-data-component,Scheduled Job Creation,
x-mitre-data-component--f5468e67-51c7-4756-9b4f-65707708e7fa,x-mitre-data-component,Network Share Access,
x-mitre-data-component--f5a9a1dd-82f9-41a3-85b8-13e5b9cd6c79,x-mitre-data-component,Driver Metadata,
x-mitre-data-component--f8213cde-6b3a-420d-9ab7-41c9af1a919f,x-mitre-data-component,Instance Start,
x-mitre-data-component--faa34cf6-cf32-4dc9-bd6a-8f7a606ff65b,x-mitre-data-component,Scheduled Job Modification,
x-mitre-data-component--fafaa705-ec08-4405-ac62-288c252e520d,x-mitre-data-component,Cluster Metadata,
x-mitre-data-component--fcc4811f-9cc8-4db5-8097-4d8242a380de,x-mitre-data-component,Cloud Storage Enumeration,
x-mitre-data-component--ff93f688-d7a4-49cf-9c79-a14454da8428,x-mitre-data-component,Web Credential Usage,
x-mitre-data-component--ff9b665a-598b-4bcb-8b2a-a87566aa1256,x-mitre-data-component,Domain Registration,
x-mitre-data-component--ffd73905-2e51-4f2d-8549-e72fb0eb6c38,x-mitre-data-component,Snapshot Enumeration,
x-mitre-data-source--06bb1e05-533b-4de3-ae87-9b99910465cf,x-mitre-data-source,Pod,DS0014
x-mitre-data-source--072ec5a7-00ba-466f-9057-69751a22a967,x-mitre-data-source,Container,DS0032
x-mitre-data-source--0b4f86ed-f4ab-46a3-8ed1-175be1974da6,x-mitre-data-source,User Account,DS0002
x-mitre-data-source--0f42a24c-e035-4f93-a91c-5f7076bd8da0,x-mitre-data-source,Windows Registry,DS0024
x-mitre-data-source--12c1e727-7fa4-49b6-af81-366ed2ce231e,x-mitre-data-source,Script,DS0012
x-mitre-data-source--1ac0ca69-e07e-4b34-9061-e4588e146c52,x-mitre-data-source,Image,DS0007
x-mitre-data-source--1e26f222-e27e-4bfa-830c-fa4b4f18b5e4,x-mitre-data-source,Web Credential,DS0006
x-mitre-data-source--221adcd5-cccf-44df-9be6-ef607a6e1c3c,x-mitre-data-source,Named Pipe,DS0023
x-mitre-data-source--29aa4e0e-4a26-4f79-a9bc-1ae66df1c923,x-mitre-data-source,Certificate,DS0037
x-mitre-data-source--2cd6cc81-d86e-4595-a4f0-43f5519f14e6,x-mitre-data-source,WMI,DS0005
x-mitre-data-source--2ce537a2-3b30-4374-9397-31d6460ec0bc,x-mitre-data-source,Cloud Storage,DS0010
x-mitre-data-source--38fe306c-bdec-4f3d-8521-b72dd32dbd17,x-mitre-data-source,Internet Scan,DS0035
x-mitre-data-source--3bef4799-906c-409c-ac00-3fb7a1e352e6,x-mitre-data-source,Persona,DS0021
x-mitre-data-source--3c07684f-3794-4536-8f70-21efe700c0ec,x-mitre-data-source,Group,DS0036
x-mitre-data-source--40269753-26bd-437b-986e-159c66dec5e4,x-mitre-data-source,Application Log,DS0015
x-mitre-data-source--4358c631-e253-4557-86df-f687d0ef9891,x-mitre-data-source,Logon Session,DS0028
x-mitre-data-source--45232bc0-e858-440d-aa93-d48c6cf167f0,x-mitre-data-source,Instance,DS0030
x-mitre-data-source--4523e7f3-8de2-4078-96f8-1227eb537159,x-mitre-data-source,Sensor Health,DS0013
x-mitre-data-source--509ed41e-ca42-461e-9058-24602256daf9,x-mitre-data-source,File,DS0022
x-mitre-data-source--61bbbf27-f7c3-46ba-a6bc-48ae76928065,x-mitre-data-source,Drive,DS0016
x-mitre-data-source--6d7de3b7-283d-48f9-909c-60d123d9d768,x-mitre-data-source,Snapshot,DS0020
x-mitre-data-source--73691708-ffb5-4e29-906d-f485f6fa7089,x-mitre-data-source,Command,DS0017
x-mitre-data-source--8765a845-dea1-4cd1-a56f-f54939b7ab9e,x-mitre-data-source,Kernel,DS0008
x-mitre-data-source--9ec8c0d7-6137-456f-b829-c5f8b96ba054,x-mitre-data-source,Driver,DS0027
x-mitre-data-source--b0b6d26f-3747-4444-ac7a-239a6ff80cb5,x-mitre-data-source,Volume,DS0034
x-mitre-data-source--b1ddede4-cafe-4955-ac4c-14b33ac3f647,x-mitre-data-source,Cloud Service,DS0025
x-mitre-data-source--b86d9b40-5fbe-4ef1-8dc3-263eff26f495,x-mitre-data-source,Malware Repository,DS0004
x-mitre-data-source--ba27545a-9c32-47ea-ba6a-cce50f1b326e,x-mitre-data-source,Network Share,DS0033
x-mitre-data-source--c000cd5c-bbb3-4606-af6f-6c6d9de0bbe3,x-mitre-data-source,Network Traffic,DS0029
x-mitre-data-source--c3af32ff-65c5-4ea8-912a-fb4a85197239,x-mitre-data-source,Cluster,DS0031
x-mitre-data-source--c9ddfb51-eb45-4e22-b614-44ac1caa7883,x-mitre-data-source,Scheduled Job,DS0003
x-mitre-data-source--ca1cb239-ff6d-4f64-b9d7-41c8556a8b4f,x-mitre-data-source,Firmware,DS0001
x-mitre-data-source--d6188aac-17db-4861-845f-57c369f9b4c8,x-mitre-data-source,Active Directory,DS0026
x-mitre-data-source--d710099e-df94-4be4-bf85-cabd30e912bb,x-mitre-data-source,Service,DS0019
x-mitre-data-source--dd75f457-8dc0-4a24-9ae5-4b61c33af866,x-mitre-data-source,Domain Name,DS0038
x-mitre-data-source--e8b8ede7-337b-4c0c-8c32-5c7872c1ee22,x-mitre-data-source,Process,DS0009
x-mitre-data-source--f2f4f4bd-3455-400f-b2ee-104004df0f5b,x-mitre-data-source,Firewall,DS0018
x-mitre-data-source--f424e4b4-a8a4-4c58-a4ae-4f53bfd08563,x-mitre-data-source,Module,DS0011
x-mitre-matrix--eafc1b4c-5e56-4965-bd4e-66a6a89c88cc,x-mitre-matrix,Enterprise ATT&CK,enterprise-attack
x-mitre-tactic--2558fd61-8c75-4730-94c4-11926db2a263,x-mitre-tactic,Credential Access,TA0006
x-mitre-tactic--4ca45d45-df4d-4613-8980-bac22d278fa5,x-mitre-tactic,Execution,TA0002
x-mitre-tactic--5569339b-94c2-49ee-afb3-2222936582c8,x-mitre-tactic,Impact,TA0040
x-mitre-tactic--5bc1d813-693e-4823-9961-abf9af4b0e92,x-mitre-tactic,Persistence,TA0003
x-mitre-tactic--5e29b093-294e-49e9-a803-dab3d73b77dd,x-mitre-tactic,Privilege Escalation,TA0004
x-mitre-tactic--7141578b-e50b-4dcc-bfa4-08a8dd689e9e,x-mitre-tactic,Lateral Movement,TA0008
x-mitre-tactic--78b23412-0651-46d7-a540-170a1ce8bd5a,x-mitre-tactic,Defense Evasion,TA0005
x-mitre-tactic--9a4e74ab-5008-408c-84bf-a10dfbc53462,x-mitre-tactic,Exfiltration,TA0010
x-mitre-tactic--c17c5845-175e-4421-9713-829d0573dbc9,x-mitre-tactic,Discovery,TA0007
x-mitre-tactic--d108ce10-2419-4cf9-a774-46161d6c6cfe,x-mitre-tactic,Collection,TA0009
x-mitre-tactic--d679bca2-e57d-4935-8650-8031c87a4400,x-mitre-tactic,Resource Development,TA0042
x-mitre-tactic--daa4cbb1-b4f4-4723-a824-7f1efd6e0592,x-mitre-tactic,Reconnaissance,TA0043
x-mitre-tactic--f72804c5-f15a-449e-a5da-2eecd181f813,x-mitre-tactic,Command and Control,TA0011
x-mitre-tactic--ffd5bcee-6e16-4dd2-8eca-7b3beedf33ca,x-mitre-tactic,Initial Access,TA0001
course-of-action--2108b914-eee1-45cc-8840-36272b19596a,course-of-action,Group Policy Modification Mitigation,T1484
tool--aafea02e-ece5-4bb2-91a6-3bf8c7f38a39,tool,Cobalt Strike,S0154
malware--41e3fd01-7b83-471f-835d-d2b1dc9a770c,malware,Twitoor,S0302
intrusion-set--049cef3b-22d5-4be6-b50c-9839c7a34fdd,intrusion-set,Bouncing Golf,G0097
course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80,course-of-action,Exfiltration Over Alternative Protocol Mitigation,T1048
course-of-action--28c0f30c-32c3-4c6c-a474-74820e55854f,course-of-action,Signed Binary Proxy Execution Mitigation,T1218
course-of-action--56db6ccc-433d-4411-8383-c3fd7053e2c8,course-of-action,Execution through API Mitigation,T1106
course-of-action--74febc44-8955-4e4d-aca0-d4dad2f967d7,course-of-action,Process Injection Mitigation,T1055
course-of-action--823fbfe9-b015-4bf3-9e67-d340c7373ca0,course-of-action,Trusted Developer Utilities Mitigation,T1127
course-of-action--8ca6a5e0-aae5-49bc-8d07-f888c7dba9ea,course-of-action,Office Application Startup Mitigation,T1137
course-of-action--979e6485-7a2f-42bd-ae96-4e622c3cd173,course-of-action,Remote Services Mitigation,T1021
course-of-action--a09375e5-63d2-4b65-8b0d-1cfe3e6304ca,course-of-action,Obfuscated Files or Information Mitigation,T1027
course-of-action--a222db25-cafb-44b1-a64a-20eab050514c,course-of-action,File Permissions Modification Mitigation,T1222
course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0,course-of-action,Standard Application Layer Protocol Mitigation,T1071
course-of-action--ba2ec548-fb75-4b8c-88d6-d91a77a943cf,course-of-action,Windows Management Instrumentation Mitigation,T1047
course-of-action--c4585911-6ecf-47b6-aa6b-a2bae30fd3f7,course-of-action,Virtualization/Sandbox Evasion Mitigation,T1497
