control_id,control_name,relationship,technique_id,technique_name,tactic_id,tactic_name
SA-11,Developer Testing and Evaluation,mitigates,T1647,Plist File Modification,TA0005,Defense Evasion
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1059.002,AppleScript,TA0002,Execution
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1505,Server Software Component,TA0003,Persistence
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1546.006,LC_LOAD_DYLIB Addition,TA0004,Privilege Escalation
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1204.003,Malicious Image,TA0002,Execution
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1505.001,SQL Stored Procedures,TA0003,Persistence
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1505.002,Transport Agent,TA0003,Persistence
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1505.004,IIS Components,TA0003,Persistence
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1554,Compromise Host Software Binary,TA0003,Persistence
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1601,Modify System Image,TA0005,Defense Evasion
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1601.001,Patch System Image,TA0005,Defense Evasion
SR-5,"Acquisition Strategies, Tools, and Methods",mitigates,T1601.002,Downgrade System Image,TA0005,Defense Evasion
SR-6,Supplier Assessments and Reviews,mitigates,T1059.002,AppleScript,TA0002,Execution
SR-6,Supplier Assessments and Reviews,mitigates,T1505,Server Software Component,TA0003,Persistence
SR-6,Supplier Assessments and Reviews,mitigates,T1546.006,LC_LOAD_DYLIB Addition,TA0004,Privilege Escalation
SR-6,Supplier Assessments and Reviews,mitigates,T1204.003,Malicious Image,TA0002,Execution
SR-6,Supplier Assessments and Reviews,mitigates,T1505.001,SQL Stored Procedures,TA0003,Persistence
SR-6,Supplier Assessments and Reviews,mitigates,T1505.002,Transport Agent,TA0003,Persistence
SR-6,Supplier Assessments and Reviews,mitigates,T1505.004,IIS Components,TA0003,Persistence
SR-6,Supplier Assessments and Reviews,mitigates,T1554,Compromise Host Software Binary,TA0003,Persistence
SR-6,Supplier Assessments and Reviews,mitigates,T1601,Modify System Image,TA0005,Defense Evasion
SR-6,Supplier Assessments and Reviews,mitigates,T1601.001,Patch System Image,TA0005,Defense Evasion
SR-6,Supplier Assessments and Reviews,mitigates,T1601.002,Downgrade System Image,TA0005,Defense Evasion
SR-6,Supplier Assessments and Reviews,mitigates,T1078,Valid Accounts,TA0005,Defense Evasion
SR-11,Component Authenticity,mitigates,T1059.002,AppleScript,TA0002,Execution
SR-11,Component Authenticity,mitigates,T1505,Server Software Component,TA0003,Persistence
SR-11,Component Authenticity,mitigates,T1546.006,LC_LOAD_DYLIB Addition,TA0004,Privilege Escalation
SR-11,Component Authenticity,mitigates,T1204.003,Malicious Image,TA0002,Execution
SR-11,Component Authenticity,mitigates,T1505.001,SQL Stored Procedures,TA0003,Persistence
SR-11,Component Authenticity,mitigates,T1505.002,Transport Agent,TA0003,Persistence
SR-11,Component Authenticity,mitigates,T1505.004,IIS Components,TA0003,Persistence
SR-11,Component Authenticity,mitigates,T1554,Compromise Host Software Binary,TA0003,Persistence
SR-11,Component Authenticity,mitigates,T1601,Modify System Image,TA0005,Defense Evasion
SR-11,Component Authenticity,mitigates,T1601.001,Patch System Image,TA0005,Defense Evasion
SR-11,Component Authenticity,mitigates,T1601.002,Downgrade System Image,TA0005,Defense Evasion
AU-1,Policy and Procedures,mitigates,T1556.006,Multi-Factor Authentication,TA0005,Defense Evasion
AU-1,Policy and Procedures,mitigates,T1556.007,Hybrid Identity,TA0006,Credential Access
AU-5,Response to Audit Logging Process Failures,mitigates,T1593.003,Code Repositories,TA0043,Reconnaissance
AU-5,Response to Audit Logging Process Failures,mitigates,T1649,Steal or Forge Authentication Certificates,TA0006,Credential Access
CM-3,Configuration Change Control,mitigates,T1176,Browser Extensions,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1495,Firmware Corruption,TA0040,Impact
CM-3,Configuration Change Control,mitigates,T1543,Create or Modify System Process,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1547.007,Re-opened Applications,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1021.005,VNC,TA0008,Lateral Movement
CM-3,Configuration Change Control,mitigates,T1059.006,Python,TA0002,Execution
CM-3,Configuration Change Control,mitigates,T1213,Data from Information Repositories,TA0009,Collection
CM-3,Configuration Change Control,mitigates,T1213.001,Confluence,TA0009,Collection
CM-3,Configuration Change Control,mitigates,T1213.002,Sharepoint,TA0009,Collection
CM-3,Configuration Change Control,mitigates,T1542,Pre-OS Boot,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1542.001,System Firmware,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1542.003,Bootkit,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1542.004,ROMMONkit,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1542.005,TFTP Boot,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1543.002,Systemd Service,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1547.013,XDG Autostart Entries,TA0003,Persistence
CM-3,Configuration Change Control,mitigates,T1553,Subvert Trust Controls,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1553.006,Code Signing Policy Modification,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1564.008,Email Hiding Rules,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1601,Modify System Image,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1601.001,Patch System Image,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1601.002,Downgrade System Image,TA0005,Defense Evasion
CM-3,Configuration Change Control,mitigates,T1195.003,Compromise Hardware Supply Chain,TA0001,Initial Access
CM-3,Configuration Change Control,mitigates,T1647,Plist File Modification,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1059,Command and Scripting Interpreter,TA0002,Execution
SC-18,Mobile Code,mitigates,T1059.005,Visual Basic,TA0002,Execution
SC-18,Mobile Code,mitigates,T1189,Drive-by Compromise,TA0001,Initial Access
SC-18,Mobile Code,mitigates,T1190,Exploit Public-Facing Application,TA0001,Initial Access
SC-18,Mobile Code,mitigates,T1203,Exploitation for Client Execution,TA0002,Execution
SC-18,Mobile Code,mitigates,T1210,Exploitation of Remote Services,TA0008,Lateral Movement
SC-18,Mobile Code,mitigates,T1211,Exploitation for Defense Evasion,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1559,Inter-Process Communication,TA0002,Execution
SC-18,Mobile Code,mitigates,T1559.002,Dynamic Data Exchange,TA0002,Execution
SC-18,Mobile Code,mitigates,T1021.003,Distributed Component Object Model,TA0008,Lateral Movement
SC-18,Mobile Code,mitigates,T1055.002,Portable Executable Injection,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.003,Thread Execution Hijacking,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.004,Asynchronous Procedure Call,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.005,Thread Local Storage,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.008,Ptrace System Calls,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.009,Proc Memory,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.011,Extra Window Memory Injection,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.012,Process Hollowing,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.013,Process Doppelgänging,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1059.007,JavaScript,TA0002,Execution
SC-18,Mobile Code,mitigates,T1137,Office Application Startup,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.001,Office Template Macros,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.002,Office Test,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.003,Outlook Forms,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.004,Outlook Home Page,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.005,Outlook Rules,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1137.006,Add-ins,TA0003,Persistence
SC-18,Mobile Code,mitigates,T1218.001,Compiled HTML File,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1548,Abuse Elevation Control Mechanism,TA0004,Privilege Escalation
SC-18,Mobile Code,mitigates,T1548.004,Elevated Execution with Prompt,TA0004,Privilege Escalation
SC-18,Mobile Code,mitigates,T1559.001,Component Object Model,TA0002,Execution
SC-18,Mobile Code,mitigates,T1055,Process Injection,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.001,Dynamic-link Library Injection,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1055.014,VDSO Hijacking,TA0005,Defense Evasion
SC-18,Mobile Code,mitigates,T1068,Exploitation for Privilege Escalation,TA0004,Privilege Escalation
SC-18,Mobile Code,mitigates,T1212,Exploitation for Credential Access,TA0006,Credential Access
SI-10,Information Input Validation,mitigates,T1059,Command and Scripting Interpreter,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.001,PowerShell,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.002,AppleScript,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.005,Visual Basic,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.008,Network Device CLI,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1095,Non-Application Layer Protocol,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1129,Shared Modules,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1176,Browser Extensions,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1190,Exploit Public-Facing Application,TA0001,Initial Access
SI-10,Information Input Validation,mitigates,T1197,BITS Jobs,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1216,System Script Proxy Execution,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1216.001,PubPrn,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.003,CMSTP,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.004,InstallUtil,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.008,Odbcconf,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.009,Regsvcs/Regasm,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.010,Regsvr32,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.012,Verclsid,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.013,Mavinject,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.014,MMC,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1219,Remote Access Software,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1221,Template Injection,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1498.001,Direct Network Flood,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1498.002,Reflection Amplification,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1499,Endpoint Denial of Service,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1499.001,OS Exhaustion Flood,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1499.002,Service Exhaustion Flood,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1499.003,Application Exhaustion Flood,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1499.004,Application or System Exploitation,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1537,Transfer Data to Cloud Account,TA0010,Exfiltration
SI-10,Information Input Validation,mitigates,T1546.002,Screensaver,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1546.006,LC_LOAD_DYLIB Addition,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1547.004,Winlogon Helper DLL,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1547.006,Kernel Modules and Extensions,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1552.005,Cloud Instance Metadata API,TA0006,Credential Access
SI-10,Information Input Validation,mitigates,T1553.001,Gatekeeper Bypass,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1553.005,Mark-of-the-Web Bypass,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1570,Lateral Tool Transfer,TA0008,Lateral Movement
SI-10,Information Input Validation,mitigates,T1574,Hijack Execution Flow,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1574.007,Path Interception by PATH Environment Variable,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1602.002,Network Device Configuration Dump,TA0009,Collection
SI-10,Information Input Validation,mitigates,T1609,Container Administration Command,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1021.002,SMB/Windows Admin Shares,TA0008,Lateral Movement
SI-10,Information Input Validation,mitigates,T1021.005,VNC,TA0008,Lateral Movement
SI-10,Information Input Validation,mitigates,T1036,Masquerading,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1036.005,Match Legitimate Name or Location,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1048,Exfiltration Over Alternative Protocol,TA0010,Exfiltration
SI-10,Information Input Validation,mitigates,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,TA0010,Exfiltration
SI-10,Information Input Validation,mitigates,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,TA0010,Exfiltration
SI-10,Information Input Validation,mitigates,T1048.003,Exfiltration Over Unencrypted Non-C2 Protocol,TA0010,Exfiltration
SI-10,Information Input Validation,mitigates,T1059.003,Windows Command Shell,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.004,Unix Shell,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.006,Python,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1059.007,JavaScript,TA0002,Execution
SI-10,Information Input Validation,mitigates,T1071.004,DNS,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1080,Taint Shared Content,TA0008,Lateral Movement
SI-10,Information Input Validation,mitigates,T1090,Proxy,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1090.003,Multi-hop Proxy,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1127,Trusted Developer Utilities Proxy Execution,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1187,Forced Authentication,TA0006,Credential Access
SI-10,Information Input Validation,mitigates,T1218.001,Compiled HTML File,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.002,Control Panel,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1218.005,Mshta,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1220,XSL Script Processing,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1498,Network Denial of Service,TA0040,Impact
SI-10,Information Input Validation,mitigates,T1546.008,Accessibility Features,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1546.009,AppCert DLLs,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1546.010,AppInit DLLs,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1552,Unsecured Credentials,TA0006,Credential Access
SI-10,Information Input Validation,mitigates,T1553,Subvert Trust Controls,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1553.003,SIP and Trust Provider Hijacking,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1557.002,ARP Cache Poisoning,TA0006,Credential Access
SI-10,Information Input Validation,mitigates,T1564.003,Hidden Window,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1564.006,Run Virtual Instance,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1564.009,Resource Forking,TA0005,Defense Evasion
SI-10,Information Input Validation,mitigates,T1572,Protocol Tunneling,TA0011,Command and Control
SI-10,Information Input Validation,mitigates,T1574.001,DLL Search Order Hijacking,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1574.006,Dynamic Linker Hijacking,TA0004,Privilege Escalation
SI-10,Information Input Validation,mitigates,T1574.008,Path Interception by Search Order Hijacking,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1574.009,Path Interception by Unquoted Path,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1574.012,COR_PROFILER,TA0003,Persistence
SI-10,Information Input Validation,mitigates,T1599.001,Network Address Translation Traversal,TA0005,Defense Evasion
